WindDir_CALM,WindDir_E,WindDir_ENE,WindDir_ESE,WindDir_N,WindDir_NE,WindDir_NNE,WindDir_NNW,WindDir_NW,WindDir_S,WindDir_SE,WindDir_SSE,WindDir_SSW,WindDir_SW,WindDir_W,WindDir_WNW,WindDir_WSW,Air Temp (degrees C),Humidity (%),MSLP (hPa),Wind Speed (km/h),Wind Gust  (km/h),E (hPa),Dew Pt Temp (degrees C),Apparent Temp (degrees C),Rainfall since 9 am (mm)
0.0,0.011494252873563218,0.0067613252197430695,0.006085192697768763,0.2893847194050034,0.023664638269100743,0.04935767410412441,0.068289384719405,0.038539553752535496,0.05949966193373901,0.008113590263691683,0.023664638269100743,0.06626098715348208,0.08181203515889114,0.0777552400270453,0.025016903313049357,0.1643002028397566,11.84367816091954,79.87423935091277,1020.1505070993916,16.55104800540906,56.0,11.000526986210243,8.402434077079109,8.688843813387424,2341.6
0.0,0.0,0.0,0.0,0.049557522123893805,0.0,0.0,0.06725663716814159,0.023008849557522124,0.16460176991150444,0.0,0.021238938053097345,0.27079646017699116,0.3168141592920354,0.033628318584070796,0.02654867256637168,0.02654867256637168,11.113274336283187,83.56106194690265,1022.3145132743362,18.909734513274337,59.0,10.967813565840434,8.357699115044248,7.345663716814159,1069.0
0.0,0.011701170117011701,0.0063006300630063005,0.0054005400540054005,0.15751575157515751,0.023402340234023402,0.0594059405940594,0.0558055805580558,0.037803780378037805,0.046804680468046804,0.019801980198019802,0.045004500450045004,0.036003600360036005,0.12061206120612061,0.15751575157515751,0.06570657065706571,0.15121512151215122,13.908550855085508,73.72997299729973,1014.4754275427542,15.177317731773178,63.0,11.50696833749954,9.054275427542754,11.046804680468046,1003.8000000000001
0.0,0.0020477815699658703,0.007508532423208191,0.004095563139931741,0.21638225255972696,0.008873720136518772,0.032764505119453925,0.04368600682593857,0.03686006825938567,0.1037542662116041,0.00955631399317406,0.0757679180887372,0.08532423208191127,0.10716723549488055,0.11126279863481228,0.04778156996587031,0.10716723549488055,15.511877133105804,67.24505119453924,1017.9145392491467,16.974061433447098,61.0,11.45263888570816,8.987918088737201,12.31235494880546,576.8
0.0,0.008898305084745763,0.005932203389830509,0.012711864406779662,0.14322033898305084,0.017372881355932204,0.02754237288135593,0.03305084745762712,0.030084745762711865,0.1826271186440678,0.030508474576271188,0.09322033898305085,0.1211864406779661,0.10042372881355932,0.06398305084745763,0.05677966101694915,0.07245762711864406,18.19728813559322,65.08898305084746,1014.1847033898305,16.833898305084745,65.0,13.421640887234787,11.11707627118644,15.495720338983052,1293.2
0.0,0.008491847826086956,0.005434782608695652,0.012567934782608696,0.1749320652173913,0.008491847826086956,0.02377717391304348,0.035326086956521736,0.025475543478260868,0.19802989130434784,0.034646739130434784,0.11990489130434782,0.08933423913043478,0.11990489130434782,0.03702445652173913,0.03294836956521739,0.07370923913043478,19.606419836956523,59.291440217391305,1014.5540760869566,20.848165760869566,80.0,13.116373764934497,10.81929347826087,16.120414402173914,1552.4
0.0,0.006011421701232342,0.0024045686804929365,0.014427412082957619,0.09437932070934776,0.004508566275924256,0.0123234144875263,0.021039975954313193,0.01562969642320409,0.28313796212804326,0.04238052299368801,0.15238954012623984,0.14367297865945297,0.08506161707243763,0.043883378418996095,0.023444544634806132,0.05530507965133754,20.7921851517884,57.88428013225128,1012.2443943492636,20.10820559062218,70.0,13.682386272371765,11.565764953411483,17.42765253982567,907.8
0.0,0.020036991368680642,0.011097410604192354,0.02466091245376079,0.1535141800246609,0.01911220715166461,0.028051787916152898,0.02836004932182491,0.02651048088779285,0.20252774352651048,0.055487053020961775,0.14210850801479655,0.09895191122071517,0.04716399506781751,0.05826140567200987,0.04469790382244143,0.03945745992601726,22.779099876695437,58.7598643649815,1015.7598335388409,18.063501849568436,67.0,15.629305443187956,13.532583230579531,20.802558569667077,2722.2
0.0,0.011171401212894989,0.009575486753909991,0.011809766996488988,0.34152569422278967,0.00989466964570699,0.04979253112033195,0.07947654005745292,0.06894350462815194,0.08905202681136291,0.03159910628790297,0.06798595595276093,0.03957867858282796,0.058091286307053944,0.04851579955314395,0.03925949569103096,0.043728056176188954,21.95662304500479,54.37727417810405,1015.6283115225024,19.618895627194384,96.0,13.657974311487486,11.46919885094159,19.043089690392595,1555.4
0.0,0.006197593875318994,0.006562158220925993,0.008020415603353991,0.2850893182646737,0.015311702515493984,0.021144732045205977,0.06890266131972293,0.04958075100255195,0.12942034269048486,0.025154939846882975,0.06562158220925994,0.05723660226029894,0.06635071090047394,0.06963179001093693,0.05905942398833394,0.06671527524608094,16.994130514035728,67.46445497630332,1019.4842143638352,15.71928545388261,57.0,12.794474127135675,10.564382063434195,14.23798760481225,1605.2
0.0,0.0021333333333333334,0.0005333333333333334,0.0016,0.39466666666666667,0.0048,0.06986666666666666,0.072,0.04586666666666667,0.0224,0.012266666666666667,0.026133333333333335,0.034666666666666665,0.064,0.10986666666666667,0.06133333333333333,0.07786666666666667,14.517226666666666,71.10666666666667,1022.00528,19.692266666666665,63.0,11.554967924442924,9.081706666666667,11.226986666666665,2209.0
0.0,0.007821901323706379,0.0036101083032490976,0.0024067388688327317,0.2111913357400722,0.013838748495788207,0.03730445246690734,0.043922984356197355,0.016245487364620937,0.1654632972322503,0.015643802647412757,0.06919374247894103,0.11492178098676294,0.09326113116726835,0.10048134777376655,0.03910950661853189,0.06558363417569193,12.568291215403129,80.52466907340553,1018.138146811071,15.841756919374248,61.0,11.654203348451865,9.197472924187727,9.622202166064982,3349.8
0.0,0.0,0.005098324836125273,0.0,0.584122359796067,0.02039329934450109,0.0808448652585579,0.1434814275309541,0.03423160961398398,0.004369992716678805,0.0,0.0,0.007283321194464676,0.026219956300072834,0.037144938091769844,0.02986161689730517,0.026948288419519302,14.145520757465404,74.0203932993445,1017.4846321922796,23.876911871813547,74.0,11.812664896700463,9.43576110706482,10.253896576839038,2660.4
0.0,0.0,0.009691629955947136,0.000881057268722467,0.4669603524229075,0.029955947136563875,0.05814977973568282,0.14625550660792952,0.06519823788546256,0.001762114537444934,0.000881057268722467,0.0026431718061674008,0.0026431718061674008,0.010572687224669603,0.06607929515418502,0.044933920704845816,0.0933920704845815,14.321497797356828,69.27400881057268,1014.7335682819385,21.813215859030837,61.0,11.105804863816784,8.54748898678414,10.392863436123347,912.0
0.0,0.015384615384615385,0.014285714285714285,0.008791208791208791,0.4510989010989011,0.03241758241758242,0.06813186813186813,0.08461538461538462,0.0456043956043956,0.04230769230769231,0.008241758241758242,0.026923076923076925,0.023626373626373626,0.03241758241758242,0.057692307692307696,0.04835164835164835,0.04010989010989011,16.43456043956044,66.92472527472528,1013.3454395604396,21.215384615384615,82.0,12.11030697789806,9.794010989010989,13.119395604395605,3328.0
0.0,0.010638297872340425,0.011347517730496455,0.00851063829787234,0.08652482269503546,0.01276595744680851,0.014893617021276596,0.036170212765957444,0.04042553191489362,0.14893617021276595,0.019148936170212766,0.05390070921985816,0.15106382978723404,0.1453900709219858,0.1099290780141844,0.05177304964539007,0.09858156028368795,14.62404255319149,73.1886524822695,1012.6318439716312,16.97659574468085,82.0,12.040399261444001,9.677943262411347,11.396382978723404,1864.0
0.0,0.004679625629949604,0.0032397408207343412,0.004319654427645789,0.09755219582433405,0.004679625629949604,0.009719222462203024,0.020518358531317494,0.02591792656587473,0.18214542836573075,0.04463642908567315,0.10943124550035997,0.11231101511879049,0.11087113030957524,0.08531317494600432,0.06083513318934485,0.1238300935925126,16.025917926565874,68.76133909287257,1013.7643628509719,18.843052555795538,52.0,12.179135468245292,9.874082073434126,12.5093592512599,3146.0
