WindDir_CALM,WindDir_E,WindDir_ENE,WindDir_ESE,WindDir_N,WindDir_NE,WindDir_NNE,WindDir_NNW,WindDir_NW,WindDir_S,WindDir_SE,WindDir_SSE,WindDir_SSW,WindDir_SW,WindDir_W,WindDir_WNW,WindDir_WSW,Air Temp (degrees C),Humidity (%),MSLP (hPa),Wind Speed (km/h),Wind Gust  (km/h),E (hPa),Dew Pt Temp (degrees C),Apparent Temp (degrees C),Rainfall since 9 am (mm)
0.0,0.07086614173228346,0.1732283464566929,0.07874015748031496,0.09448818897637795,0.031496062992125984,0.015748031496062992,0.007874015748031496,0.023622047244094488,0.007874015748031496,0.10236220472440945,0.2283464566929134,0.03937007874015748,0.031496062992125984,0.06299212598425197,0.015748031496062992,0.015748031496062992,22.503937007874015,87.58267716535433,1009.3039370078741,9.834645669291339,32.0,23.676356658217202,20.268503937007875,0.0,461.2
0.0,0.17142857142857143,0.02857142857142857,0.02142857142857143,0.17142857142857143,0.05714285714285714,0.3357142857142857,0.05,0.014285714285714285,0.03571428571428571,0.04285714285714286,0.04285714285714286,0.0,0.0,0.0,0.02857142857142857,0.0,24.055714285714288,83.60714285714286,1003.8985714285714,17.992857142857144,56.0,24.831718243700415,21.041428571428572,0.0,662.0
0.0,0.22641509433962265,0.09433962264150944,0.03773584905660377,0.3113207547169811,0.12264150943396226,0.19811320754716982,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.013207547169813,86.97169811320755,1004.9915094339623,21.066037735849058,52.0,27.444390434535002,22.671698113207544,0.0,1040.2
0.0,0.0,0.171875,0.0,0.046875,0.125,0.140625,0.03125,0.0,0.0,0.0,0.0,0.03125,0.140625,0.03125,0.0,0.28125,22.896875,75.25,1002.803125,19.59375,57.0,20.503905880271073,17.978125,0.0,1324.8
0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.3372093023255814,0.03488372093023256,0.08139534883720931,0.16279069767441862,0.12790697674418605,0.05813953488372093,0.08139534883720931,0.03488372093023256,24.736046511627908,62.883720930232556,1009.060465116279,10.662790697674419,32.0,19.12704269054376,16.88953488372093,0.0,201.6
0.0,0.01834862385321101,0.0,0.0,0.03669724770642202,0.009174311926605505,0.01834862385321101,0.01834862385321101,0.0,0.46788990825688076,0.03669724770642202,0.28440366972477066,0.05504587155963303,0.027522935779816515,0.009174311926605505,0.009174311926605505,0.009174311926605505,21.3302752293578,70.27522935779817,1008.0504587155963,14.577981651376147,32.0,17.760649225232036,15.641284403669726,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.16260162601626016,0.5772357723577236,0.056910569105691054,0.008130081300813009,0.17886178861788618,18.321951219512194,60.19512195121951,1008.2138211382114,24.008130081300813,52.0,12.621455641861953,10.451219512195122,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25190839694656486,0.0,0.11450381679389313,0.20610687022900764,0.3435114503816794,0.0,0.0,0.08396946564885496,17.77480916030534,74.41221374045801,1010.2251908396946,17.9618320610687,32.0,14.816752057615187,12.701526717557252,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884297520661157,0.0,0.06611570247933884,0.2727272727272727,0.2644628099173554,0.0,0.0,0.008264462809917356,17.95289256198347,59.79338842975206,1012.4347107438017,17.049586776859503,35.0,12.202412309667631,9.980165289256197,0.0,0.0
0.0,0.0,0.0078125,0.0,0.171875,0.0546875,0.125,0.0234375,0.0390625,0.046875,0.046875,0.0859375,0.0625,0.03125,0.125,0.109375,0.0703125,20.52578125,63.2734375,1010.77109375,11.609375,33.0,14.971989296621844,12.9484375,0.0,0.0
